CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CODE_GENDER_F,CODE_GENDER_M,FLAG_OWN_CAR_N,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_N,FLAG_OWN_REALTY_Y,STATUS
0,76500.0,3,1,3,2,-17308,-6224,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,270000.0,2,1,4,2,-15730,-7259,1,1,1,0,1,2.0,0,1,1,0,1,0,0
0,76500.0,2,1,2,2,-19709,-3271,1,0,0,0,3,1.0,1,0,1,0,1,0,1
0,76500.0,2,1,2,2,-19709,-3271,1,0,0,0,3,1.0,1,0,1,0,1,0,0
0,76500.0,2,1,2,2,-19709,-3271,1,0,0,0,3,1.0,1,0,1,0,1,0,1
0,76500.0,2,1,2,2,-19709,-3271,1,0,0,0,3,1.0,1,0,1,0,1,0,0
0,76500.0,2,1,2,2,-19709,-3271,1,0,0,0,3,1.0,1,0,1,0,1,0,0
0,450000.0,1,1,4,1,-21406,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,450000.0,1,1,4,1,-21406,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,1
0,450000.0,1,1,4,1,-21406,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,202500.0,2,3,0,2,-9364,-1201,1,1,0,0,4,1.0,1,0,0,1,1,0,0
0,67500.0,2,1,4,2,-18546,-5553,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,67500.0,2,1,4,2,-18546,-5553,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,67500.0,2,1,4,2,-18546,-5553,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,171000.0,1,1,4,2,-20977,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,171000.0,1,1,4,2,-20977,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,171000.0,1,1,4,2,-20977,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,171000.0,1,1,4,2,-20977,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,112500.0,3,1,0,2,-19087,-5828,1,1,1,0,2,1.0,1,0,1,0,1,0,0
0,112500.0,3,1,0,2,-19087,-5828,1,1,1,0,2,1.0,1,0,1,0,1,0,1
0,112500.0,3,1,0,2,-19087,-5828,1,1,1,0,2,1.0,1,0,1,0,1,0,1
0,112500.0,3,1,0,2,-19087,-5828,1,1,1,0,2,1.0,1,0,1,0,1,0,1
0,112500.0,3,1,0,2,-19087,-5828,1,1,1,0,2,1.0,1,0,1,0,1,0,1
0,112500.0,3,1,0,2,-19087,-5828,1,1,1,0,2,1.0,1,0,1,0,1,0,0
1,90000.0,2,1,4,2,-10750,-1869,1,1,1,0,0,3.0,0,1,1,0,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,157500.0,2,3,4,2,-20516,-2265,1,0,1,0,1,2.0,0,1,0,1,1,0,0
0,225000.0,3,1,4,0,-12269,-196,1,0,1,0,6,2.0,1,0,1,0,1,0,0
0,225000.0,3,1,4,0,-12269,-196,1,0,1,0,6,2.0,1,0,1,0,1,0,0
0,225000.0,3,1,4,0,-12269,-196,1,0,1,0,6,2.0,1,0,1,0,1,0,0
0,225000.0,3,1,4,0,-12269,-196,1,0,1,0,6,2.0,1,0,1,0,1,0,0
0,225000.0,3,1,4,0,-12269,-196,1,0,1,0,6,2.0,1,0,1,0,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
0,112500.0,2,1,4,2,-10238,-3453,1,0,0,0,1,2.0,1,0,0,1,1,0,0
1,225000.0,2,1,0,2,-12713,-1810,1,1,0,0,4,2.0,1,0,0,1,1,0,0
1,225000.0,2,1,0,2,-12713,-1810,1,1,0,0,4,2.0,1,0,0,1,1,0,0
2,135000.0,3,3,4,2,-13495,-2357,1,1,0,0,4,4.0,1,0,0,1,1,0,0
2,135000.0,3,3,4,2,-13495,-2357,1,1,0,0,4,4.0,1,0,0,1,1,0,0
2,135000.0,3,3,4,2,-13495,-2357,1,1,0,0,4,4.0,1,0,0,1,1,0,0
2,135000.0,3,3,4,2,-13495,-2357,1,1,0,0,4,4.0,1,0,0,1,1,0,0
1,157500.0,2,1,4,2,-9517,-1810,1,1,1,0,1,3.0,1,0,1,0,1,0,1
1,157500.0,2,1,4,2,-9517,-1810,1,1,1,0,1,3.0,1,0,1,0,1,0,0
1,157500.0,2,1,4,2,-9517,-1810,1,1,1,0,1,3.0,1,0,1,0,1,0,0
0,450000.0,2,3,4,2,-11082,-3361,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,450000.0,2,3,4,2,-11082,-3361,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,450000.0,2,3,4,2,-11082,-3361,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,450000.0,2,3,4,2,-11082,-3361,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,450000.0,2,3,4,2,-11082,-3361,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,450000.0,2,3,4,2,-11082,-3361,1,0,0,0,3,2.0,1,0,1,0,1,0,0
0,675000.0,2,3,0,2,-16500,-1535,1,0,0,0,5,1.0,1,0,0,1,1,0,0
0,270000.0,2,1,4,2,-16842,-9389,1,0,0,0,1,2.0,0,1,1,0,1,0,0
0,270000.0,2,1,4,2,-16842,-9389,1,0,0,0,1,2.0,0,1,1,0,1,0,0
0,270000.0,2,1,4,2,-16842,-9389,1,0,0,0,1,2.0,0,1,1,0,1,0,0
0,270000.0,2,1,4,2,-16842,-9389,1,0,0,0,1,2.0,0,1,1,0,1,0,0
0,270000.0,2,1,4,2,-16842,-9389,1,0,0,0,1,2.0,0,1,1,0,1,0,0
0,202500.0,2,0,4,1,-14727,-865,1,1,1,0,1,2.0,0,1,0,1,1,0,0
0,202500.0,2,0,4,1,-14727,-865,1,1,1,0,1,2.0,0,1,0,1,1,0,0
0,202500.0,2,3,4,2,-13649,-1262,1,0,0,0,0,2.0,1,0,0,1,1,0,0
0,202500.0,2,3,4,2,-13649,-1262,1,0,0,0,0,2.0,1,0,0,1,1,0,0
0,202500.0,2,3,4,2,-13649,-1262,1,0,0,0,0,2.0,1,0,0,1,1,0,0
0,202500.0,2,3,4,2,-13649,-1262,1,0,0,0,0,2.0,1,0,0,1,1,0,0
0,121500.0,1,1,4,2,-20743,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,121500.0,1,1,4,2,-20743,365243,1,0,1,0,0,2.0,1,0,1,0,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,1
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,1
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,0
0,135000.0,2,1,4,2,-20493,-7624,1,1,1,0,5,2.0,1,0,0,1,1,0,1
0,112500.0,2,1,1,2,-13635,-349,1,1,1,0,0,1.0,1,0,1,0,1,0,1
0,112500.0,2,1,1,2,-13635,-349,1,1,1,0,0,1.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,157500.0,2,3,3,2,-10193,-105,1,1,1,0,6,2.0,1,0,1,0,1,0,0
0,247500.0,2,1,0,2,-8343,-135,1,0,0,0,1,1.0,0,1,1,0,1,0,0
0,180000.0,1,1,2,2,-20395,365243,1,0,1,0,0,1.0,1,0,0,1,1,0,0
0,180000.0,1,1,2,2,-20395,365243,1,0,1,0,0,1.0,1,0,0,1,1,0,0
0,81000.0,1,1,4,2,-22791,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,81000.0,1,1,4,2,-22791,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,81000.0,1,1,4,2,-22791,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,81000.0,1,1,4,2,-22791,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,47250.0,1,3,4,2,-21017,365243,1,0,0,0,0,2.0,0,1,1,0,1,0,0
0,67500.0,3,1,4,1,-18221,-7471,1,0,0,0,6,2.0,1,0,1,0,1,0,0
0,67500.0,3,1,4,1,-18221,-7471,1,0,0,0,6,2.0,1,0,1,0,1,0,0
0,67500.0,3,1,4,1,-18221,-7471,1,0,0,0,6,2.0,1,0,1,0,1,0,0
0,67500.0,3,1,4,1,-18221,-7471,1,0,0,0,6,2.0,1,0,1,0,1,0,0
0,90000.0,1,1,2,2,-22869,365243,1,0,0,0,0,1.0,1,0,0,1,0,1,1
0,270000.0,1,1,4,2,-18933,365243,1,0,1,0,0,2.0,1,0,0,1,0,1,0
0,270000.0,1,1,4,2,-18933,365243,1,0,1,0,0,2.0,1,0,0,1,0,1,0
0,270000.0,1,1,4,2,-18933,365243,1,0,1,0,0,2.0,1,0,0,1,0,1,0
0,270000.0,1,1,4,2,-18933,365243,1,0,1,0,0,2.0,1,0,0,1,0,1,0
0,270000.0,1,1,4,2,-18933,365243,1,0,1,0,0,2.0,1,0,0,1,0,1,0
1,270000.0,1,1,4,2,-18981,365243,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,270000.0,1,1,4,2,-18981,365243,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,270000.0,1,1,4,2,-18981,365243,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,270000.0,1,1,4,2,-18981,365243,1,0,0,0,0,3.0,0,1,1,0,1,0,0
1,270000.0,1,1,4,2,-18981,365243,1,0,0,0,0,3.0,0,1,1,0,1,0,0
0,270000.0,1,1,4,2,-17486,365243,1,0,0,0,0,2.0,1,0,0,1,0,1,0
0,270000.0,1,1,4,2,-17486,365243,1,0,0,0,0,2.0,1,0,0,1,0,1,0
1,166500.0,2,3,4,2,-9193,-804,1,0,0,0,3,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,1
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,1
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
1,112500.0,2,1,4,2,-10989,-135,1,1,1,0,0,3.0,1,0,1,0,0,1,0
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,1
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,1
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,1
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,1
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,1
0,351000.0,3,1,0,2,-17435,-4184,1,0,0,0,6,1.0,1,0,1,0,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,157500.0,2,1,0,2,-18806,-319,1,0,0,0,3,1.0,1,0,0,1,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,90000.0,2,1,4,2,-19899,-3149,1,1,0,0,0,2.0,1,0,1,0,0,1,0
0,61875.0,1,1,4,2,-21630,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,61875.0,1,1,4,2,-21630,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,61875.0,1,1,4,2,-21630,365243,1,0,0,0,0,2.0,1,0,1,0,1,0,0
0,292500.0,2,1,1,1,-10360,-3210,1,0,0,0,5,1.0,1,0,1,0,1,0,1
2,54000.0,1,3,4,2,-22087,365243,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,54000.0,1,3,4,2,-22087,365243,1,0,0,0,0,4.0,1,0,1,0,0,1,0
2,54000.0,1,3,4,2,-22087,365243,1,0,0,0,0,4.0,1,0,1,0,0,1,0
0,90000.0,1,3,4,2,-21889,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,1
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,1
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,0
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,1
0,112500.0,1,1,0,2,-20132,365243,1,0,1,0,0,1.0,1,0,1,0,0,1,0
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,1
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,1
1,157500.0,2,1,4,1,-11318,-3330,1,0,0,0,5,3.0,0,1,1,0,0,1,1
2,112500.0,2,1,3,2,-13552,-2418,1,0,0,0,3,4.0,1,0,1,0,0,1,0
2,112500.0,2,1,3,2,-13552,-2418,1,0,0,0,3,4.0,1,0,1,0,0,1,0
2,112500.0,2,1,3,2,-13552,-2418,1,0,0,0,3,4.0,1,0,1,0,0,1,0
2,112500.0,2,1,3,2,-13552,-2418,1,0,0,0,3,4.0,1,0,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,229500.0,2,1,0,2,-16481,-1292,1,1,1,0,2,1.0,0,1,1,0,0,1,0
0,67500.0,1,1,4,2,-20991,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,67500.0,1,1,4,2,-20991,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,67500.0,1,1,4,2,-20991,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,67500.0,1,1,4,2,-20991,365243,1,0,1,0,0,2.0,1,0,1,0,0,1,0
0,135000.0,2,0,4,1,-19019,-43,1,0,0,0,1,2.0,1,0,1,0,1,0,0
2,135000.0,2,1,4,0,-16625,-561,1,0,0,0,0,4.0,0,1,0,1,1,0,0
2,135000.0,2,1,4,0,-16625,-561,1,0,0,0,0,4.0,0,1,0,1,1,0,0
2,135000.0,2,1,4,0,-16625,-561,1,0,0,0,0,4.0,0,1,0,1,1,0,0
2,135000.0,2,1,4,0,-16625,-561,1,0,0,0,0,4.0,0,1,0,1,1,0,0
2,135000.0,2,1,4,0,-16625,-561,1,0,0,0,0,4.0,0,1,0,1,1,0,0
0,450000.0,2,1,4,2,-21935,-4092,1,1,0,0,0,2.0,0,1,0,1,0,1,1
2,292500.0,2,1,4,2,-8782,-1018,1,1,0,0,1,4.0,0,1,0,1,0,1,0
2,292500.0,2,1,4,2,-8782,-1018,1,1,0,0,1,4.0,0,1,0,1,0,1,0
2,292500.0,2,1,4,2,-8782,-1018,1,1,0,0,1,4.0,0,1,0,1,0,1,0
1,225000.0,2,1,4,2,-11100,-3118,1,0,0,0,6,3.0,1,0,1,0,1,0,0
1,225000.0,2,1,4,2,-11100,-3118,1,0,0,0,6,3.0,1,0,1,0,1,0,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,1
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
1,355500.0,2,1,4,2,-15220,-288,1,0,0,0,4,3.0,1,0,0,1,0,1,0
2,270000.0,2,1,3,2,-15885,-319,1,1,1,0,2,4.0,0,1,0,1,0,1,0
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,0
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,0
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,1
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,0
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,1
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,1
1,112500.0,2,1,1,2,-17992,-9419,1,0,1,0,1,2.0,1,0,1,0,0,1,1
0,184500.0,1,1,3,2,-20496,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
0,184500.0,1,1,3,2,-20496,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
0,184500.0,1,1,3,2,-20496,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
0,184500.0,1,1,3,2,-20496,365243,1,0,0,0,0,2.0,1,0,1,0,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
2,144000.0,2,1,4,2,-11086,-2937,1,1,1,0,0,4.0,1,0,0,1,0,1,0
1,391500.0,2,3,4,2,-14066,-3027,1,0,0,0,0,3.0,1,0,1,0,0,1,0
1,391500.0,2,3,4,2,-14066,-3027,1,0,0,0,0,3.0,1,0,1,0,0,1,0
1,391500.0,2,3,4,2,-14066,-3027,1,0,0,0,0,3.0,1,0,1,0,0,1,0
1,391500.0,2,3,4,2,-14066,-3027,1,0,0,0,0,3.0,1,0,1,0,0,1,0
1,391500.0,2,3,4,2,-14066,-3027,1,0,0,0,0,3.0,1,0,1,0,0,1,0
1,391500.0,2,3,4,2,-14066,-3027,1,0,0,0,0,3.0,1,0,1,0,0,1,0
0,157500.0,2,3,0,2,-9941,-319,1,0,0,1,0,1.0,0,1,1,0,0,1,0
0,157500.0,2,3,0,2,-9941,-319,1,0,0,1,0,1.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,4,2,-10676,-2326,1,0,1,1,1,3.0,0,1,1,0,0,1,0
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,0
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,1
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,0
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,0
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,0
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,0
1,157500.0,2,1,3,0,-11680,-3695,1,0,0,0,3,3.0,1,0,1,0,1,0,0
0,153000.0,1,1,0,2,-22029,365243,1,0,0,1,0,1.0,1,0,1,0,0,1,0
0,153000.0,1,1,0,2,-22029,365243,1,0,0,1,0,1.0,1,0,1,0,0,1,0
0,153000.0,1,1,0,2,-22029,365243,1,0,0,1,0,1.0,1,0,1,0,0,1,0
1,90000.0,2,1,3,2,-11508,-1170,1,0,0,0,3,3.0,1,0,1,0,0,1,1
1,90000.0,2,1,3,2,-11508,-1170,1,0,0,0,3,3.0,1,0,1,0,0,1,0
0,135000.0,2,1,4,2,-19924,-4822,1,0,0,1,2,2.0,0,1,1,0,0,1,0
0,157500.0,2,1,4,2,-19718,-1292,1,0,0,0,3,2.0,1,0,1,0,0,1,0
